1,-204
2,-281
3,-331
4,-464
5,-464
6,-454
7,-235
8,-634
9,-401
10,-460
11,-202
12,-193
13,-83
14,-410
15,425
16,-125
17,-127
18,-204
19,-836
20,-279
21,-401
22,-195
23,-283
24,-397
25,-256
26,-216
27,-204
28,46
29,-204
30,-127
31,-229
32,-233
33,126
34,-152
35,-41
36,-152
37,73
38,-181
39,-179
40,-154
41,346
42,-203
43,-4
44,-52
45,-154
46,-200
47,-339
48,-460
49,-156
50,-293
51,-381
52,-237
53,-205
54,142
55,-335
56,-714
57,-81
58,-204
59,-175
60,-258
61,-345
62,186
63,-227
64,96
65,-254
66,-181
67,-77
68,-200
69,-175
70,-695
71,-272
72,144
73,-189
74,-229
75,-185
76,-104
77,-127
78,-512
79,115
80,-235
81,-851
82,-489
83,-241
84,130
85,-177
86,-135
87,-175
88,-175
89,-204
90,221
91,359
92,234
93,-354
94,-337
95,469
96,23
97,-50
98,-177
99,521
100,-97
101,-185
102,-175
103,-154
104,149
105,136
106,-254
107,100
108,-127
109,-75
110,-31
111,317
112,-283
113,-202
114,-599
115,-616
116,-654
117,-333
118,-102
119,46
120,-202
121,-926
122,-316
123,469
124,21
125,-788
126,-391
127,-305
128,269
129,-125
130,-25
131,473
132,-100
133,-164
134,673
135,-250
136,-125
137,-226
138,-197
139,-101
140,-89
141,-200
142,-179
143,-293
144,-127
145,-135
146,311
147,-239
148,-177
149,340
150,1
151,-352
152,-250
153,-177
154,-125
155,-129
156,-116
157,-75
158,305
159,365
160,-131
161,-354
162,-254
163,-127
164,-31
165,223
166,325
167,244
168,46
169,21
170,-206
171,-79
172,-358
173,-589
174,-252
175,171
176,-210
177,42
178,-133
179,92
180,221
181,-56
182,-129
183,242
184,248
185,296
186,-589
187,419
188,-152
189,196
190,-383
191,119
192,-279
193,296
194,309
195,123
196,-231
197,-354
198,13
199,348
200,-210
201,-227
202,425
203,92
204,-175
205,96
206,325
207,-150
208,-227
209,-29
210,-362
211,548
212,325
213,-133
214,-75
215,48
216,-183
217,171
218,-283
219,-435
220,-125
221,40
222,-227
223,-179
224,-150
225,373
226,-125
227,225
228,-75
229,-202
230,496
231,-127
232,63
233,-200
234,-243
235,469
236,-283
237,-237
238,-137
239,317
240,-212
241,-125
242,-233
243,-370
244,-333
245,23
246,317
247,267
248,250
249,521
250,75
251,-181
252,-229
253,-200
254,365
255,-279
256,-150
257,-510
258,-504
259,325
260,517
261,-29
262,-181
263,-179
264,-133
265,-129
266,-302
267,465
268,-179
269,-75
270,150
271,148
272,471
273,-43
274,-181
275,246
276,169
277,571
278,-125
279,-152
280,250
281,-125
282,394
283,-87
284,471
285,-760
286,-202
287,92
288,625
289,-25
290,-41
291,-818
292,32
293,-181
294,167
295,394
296,294
297,575
298,425
299,-175
300,-493
301,140
302,144
303,550
304,348
305,188
306,-229
307,-81
308,92
309,-75
310,-254
311,-202
312,-154
313,-102
314,467
315,390
316,-279
317,-200
318,519
319,-127
320,675
321,-81
322,-137
323,-125
324,475
325,325
326,-281
327,-200
328,-229
329,323
330,571
331,325
332,-177
333,-179
334,523
335,269
336,-327
337,675
338,471
339,63
340,-200
341,69
342,-75
343,623
344,-66
345,473
346,675
347,325
348,465
349,-160
350,-200
351,575
352,-181
353,-200
354,-127
355,-127
356,-287
357,198
358,-177
359,-135
360,619
361,-329
362,546
363,475
364,-737
365,-131
366,148
367,0
368,-283
369,465
370,-54
371,494
372,344
373,523
374,242
375,-191
376,-381
377,121
378,-81
379,171
380,-79
381,165
382,573
383,134
384,425
385,286
386,17
387,171
388,-125
389,-131
390,-127
391,-75
392,-175
393,573
394,275
395,-127
396,346
397,221
398,-127
399,475
400,94
401,248
402,473
403,667
404,-204
405,-202
406,367
407,450
408,-75
409,-75
410,371
411,-581
412,394
413,-237
414,400
415,421
416,292
417,371
418,350
419,-289
420,-25
421,-281
422,425
423,148
424,-2
425,621
426,98
427,198
428,-75
429,-31
430,-75
431,-225
432,-177
433,-127
434,96
435,-200
436,-575
437,500
438,-277
439,525
440,-127
441,271
442,-75
443,19
444,-77
445,-125
446,146
447,-202
448,515
449,-75
450,-175
451,-131
452,525
453,-75
454,-381
455,-154
456,-75
457,396
458,-125
459,342
460,221
461,-181
462,321
463,-179
464,17
465,525
466,225
467,575
468,-29
469,425
470,92
471,575
472,-81
473,-175
474,271
475,421
476,348
477,471
478,-127
479,-200
480,521
481,-27
482,-127
483,-102
484,448
485,-75
486,625
487,125
488,-100
489,-252
490,550
491,371
492,375
493,-279
494,-175
495,325
496,250
497,-175
498,-29
499,-75
500,121
501,675
502,325
503,623
504,623
505,375
506,675
507,94
508,673
509,-106
510,-179
511,-125
512,473
513,-131
514,373
515,298
516,425
517,521
518,-175
519,-256
520,673
521,-460
522,475
523,575
524,523
525,-31
526,392
527,621
528,675
529,673
530,496
531,-175
532,-454
533,-150
534,146
535,446
536,673
537,-179
538,525
539,375
540,675
541,573
542,-54
543,625
544,-133
545,523
546,-29
547,417
548,350
549,346
550,473
551,-108
552,-27
553,398
554,425
555,-75
556,267
557,-33
558,375
559,-281
560,323
561,465
562,673
563,-125
564,325
565,-125
566,219
567,-200
568,400
569,625
570,519
571,-75
572,471
573,471
574,425
575,-125
576,-77
577,-50
578,148
579,-175
580,-125
581,673
582,-79
583,-127
584,-152
585,298
586,473
587,675
588,673
589,-125
590,-77
591,523
592,673
593,-75
594,-127
595,517
596,50
597,125
598,-133
599,350
600,323
601,573
602,521
603,473
604,400
605,625
606,544
607,221
608,573
609,575
610,-75
611,396
612,-75
613,425
614,423
615,-175
616,425
617,350
618,-125
619,621
620,623
621,-29
622,173
623,275
624,675
625,-81
626,-79
627,223
628,625
629,571
630,-54
631,548
632,-127
633,-75
634,671
635,-125
636,425
637,-200
638,-250
639,398
640,525
641,523
642,675
643,496
644,521
645,519
646,-127
647,-181
648,471
649,150
650,675
651,625
652,-125
653,421
654,623
655,148
656,-77
657,-125
658,-75
659,373
660,248
661,573
662,523
663,417
664,450
665,625
666,413
667,-125
668,625
669,623
670,-125
671,-75
672,-75
673,-79
674,-125
675,-227
676,-75
677,-131
678,675
679,675
680,-177
681,-175
682,675
683,296
684,425
685,-125
686,-125
687,625
688,625
689,-77
690,575
691,523
692,575
693,523
694,423
695,675
696,673
697,675
698,-125
699,673
700,-75
701,-304
702,623
703,523
704,298
705,-125
706,475
707,575
708,523
709,623
710,673
711,219
712,-125
713,223
714,625
715,273
716,523
717,-75
718,421
719,-127
720,573
721,525
722,-127
723,523
724,471
725,-77
726,200
727,400
728,325
729,423
730,-50
731,425
732,475
733,375
734,675
735,523
736,625
737,473
738,675
739,621
740,-125
741,523
742,-175
743,-75
744,625
745,573
746,473
747,-127
748,625
749,-81
750,450
751,525
752,623
753,398
754,573
755,675
756,573
757,625
758,675
759,473
760,396
761,144
762,673
763,573
764,423
765,623
766,325
767,673
768,675
769,75
770,348
771,273
772,398
773,673
774,575
775,621
776,623
777,325
778,523
779,675
780,496
781,-200
782,346
783,-127
784,575
785,525
786,523
787,-377
788,271
789,75
790,-77
791,150
792,325
793,575
794,-227
795,675
796,425
797,675
798,673
799,573
800,375
801,398
802,200
803,398
804,50
805,475
806,525
807,423
808,-125
809,-125
810,-52
811,625
812,675
813,248
814,575
815,671
816,-75
817,619
818,-125
819,675
820,-127
821,548
822,400
823,-75
824,-77
825,473
826,248
827,548
828,569
829,471
830,-125
831,375
832,675
833,325
834,-27
835,523
836,-75
837,575
838,-29
839,375
840,-131
841,475
842,300
843,-125
844,342
845,625
846,571
847,675
848,525
849,673
850,-202
851,573
852,-200
853,675
854,575
855,675
856,-150
857,473
858,625
859,575
860,275
861,-25
862,573
863,625
864,342
865,525
866,675
867,523
868,525
869,675
870,573
871,625
872,-75
873,573
874,-77
875,369
876,-127
877,-75
878,575
879,-75
880,621
881,369
882,625
883,-79
884,346
885,675
886,569
887,-227
888,-127
889,675
890,296
891,475
892,675
893,625
894,425
895,423
896,575
897,-83
898,623
899,296
900,519
901,-125
902,575
903,400
904,673
905,625
906,523
907,342
908,625
909,625
910,196
911,623
912,-125
913,523
914,-100
915,346
916,-125
917,625
918,475
919,-75
920,-125
921,469
922,398
923,342
924,625
925,519
926,375
927,-75
928,673
929,-102
930,546
931,669
932,575
933,675
934,623
935,573
936,400
937,-125
938,521
939,675
940,571
941,-75
942,348
943,-125
944,675
945,-27
946,-125
947,575
948,673
949,525
950,223
951,675
952,623
953,475
954,673
955,250
956,675
957,-75
958,-127
959,-75
960,673
961,575
962,-25
963,-25
964,-175
965,519
966,675
967,673
968,625
969,-127
970,675
971,-125
972,150
973,173
974,673
975,-27
976,-127
977,421
978,673
979,675
980,675
981,625
982,-227
983,573
984,625
985,300
986,673
987,621
988,675
989,575
990,673
991,475
992,675
993,-25
994,475
995,625
996,675
997,-175
998,-127
999,375
1000,575
1001,525
1002,548
1003,625
1004,175
1005,525
1006,675
1007,-75
1008,498
1009,-79
1010,675
1011,675
1012,673
1013,675
1014,675
1015,625
1016,675
1017,-227
1018,300
1019,675
1020,396
1021,675
1022,75
1023,523
1024,673
1025,425
1026,675
1027,-131
1028,623
1029,675
1030,423
1031,300
1032,675
1033,346
1034,-127
1035,498
1036,475
1037,675
1038,573
1039,448
1040,-125
1041,669
1042,625
1043,625
1044,675
1045,375
1046,98
1047,675
1048,625
1049,623
1050,675
1051,675
1052,623
1053,625
1054,625
1055,-75
1056,673
1057,675
1058,675
1059,194
1060,500
1061,575
1062,-127
1063,675
1064,475
1065,675
1066,325
1067,673
1068,-125
1069,523
1070,344
1071,275
1072,575
1073,673
1074,623
1075,623
1076,573
1077,398
1078,625
1079,675
1080,675
1081,-77
1082,675
1083,350
1084,675
1085,623
1086,623
1087,150
1088,623
1089,225
1090,400
1091,623
1092,500
1093,471
1094,-125
1095,-200
1096,-75
1097,371
1098,-127
1099,625
1100,575
1101,575
1102,573
1103,675
1104,675
1105,575
1106,-175
1107,675
1108,675
1109,671
1110,323
1111,571
1112,625
1113,675
1114,625
1115,625
1116,623
1117,-125
1118,-75
1119,550
1120,625
1121,398
1122,-75
1123,-125
1124,575
1125,398
1126,425
1127,350
1128,675
1129,-75
1130,275
1131,621
1132,-200
1133,675
1134,-125
1135,-125
1136,621
1137,-127
1138,623
1139,525
1140,250
1141,675
1142,673
1143,673
1144,194
1145,-127
1146,350
1147,625
1148,675
1149,675
1150,-27
1151,675
1152,673
1153,673
1154,673
1155,675
1156,675
1157,-25
1158,625
1159,521
1160,-125
1161,0
1162,675
1163,573
1164,675
1165,525
1166,550
1167,623
1168,-75
1169,525
1170,-175
1171,673
1172,-75
1173,675
1174,623
1175,675
1176,625
1177,-125
1178,-75
1179,625
1180,498
1181,675
1182,625
1183,575
1184,400
1185,625
1186,675
1187,273
1188,675
1189,425
1190,425
1191,673
1192,673
1193,675
1194,625
1195,550
1196,550
1197,625
1198,523
1199,623
1200,575
1201,625
1202,400
1203,625
1204,575
1205,675
1206,673
1207,675
1208,675
1209,-75
1210,375
1211,675
1212,675
1213,673
1214,350
1215,573
1216,675
1217,575
1218,-75
1219,219
1220,675
1221,675
1222,625
1223,625
1224,675
1225,625
1226,-125
1227,623
1228,523
1229,-25
1230,675
1231,300
1232,625
1233,625
1234,-81
1235,498
1236,575
1237,675
1238,673
1239,-2
1240,525
1241,625
1242,375
1243,625
1244,675
1245,575
1246,425
1247,250
1248,-125
1249,623
1250,675
1251,675
1252,-25
1253,625
1254,100
1255,-25
1256,625
1257,673
1258,400
1259,673
1260,375
1261,673
1262,673
1263,375
1264,-125
1265,450
1266,675
1267,625
1268,675
1269,425
1270,675
1271,675
1272,625
1273,673
1274,675
1275,-75
1276,-75
1277,525
1278,573
1279,-25
1280,673
1281,-125
1282,673
1283,673
1284,623
1285,423
1286,675
1287,675
1288,-27
1289,-125
1290,523
1291,675
1292,425
1293,-75
1294,-125
1295,675
1296,675
1297,625
1298,-75
1299,23
1300,675
1301,375
1302,623
1303,673
1304,671
1305,673
1306,675
1307,623
1308,525
1309,623
1310,675
1311,-177
1312,675
1313,675
1314,675
1315,100
1316,-75
1317,573
1318,621
1319,675
1320,673
1321,523
1322,-125
1323,-127
1324,625
1325,675
1326,673
1327,-125
1328,-127
1329,623
1330,675
1331,525
1332,623
1333,675
1334,675
1335,623
1336,675
1337,675
1338,625
1339,346
1340,675
1341,671
1342,675
1343,673
1344,675
1345,425
1346,623
1347,525
1348,625
1349,475
1350,398
1351,625
1352,673
1353,148
1354,675
1355,675
1356,623
1357,-125
1358,673
1359,425
1360,523
1361,575
1362,675
1363,575
1364,400
1365,346
1366,673
1367,625
1368,625
1369,575
1370,575
1371,575
1372,-127
1373,425
1374,-77
1375,675
1376,546
1377,-75
1378,575
1379,546
1380,673
1381,575
1382,500
1383,-75
1384,673
1385,575
1386,-100
1387,-25
1388,675
1389,625
1390,548
1391,673
1392,675
1393,625
1394,523
1395,625
1396,625
1397,-125
1398,-129
1399,675
1400,448
1401,623
1402,-125
1403,623
1404,171
1405,525
1406,625
1407,425
1408,675
1409,-129
1410,573
1411,-125
1412,675
1413,523
1414,-75
1415,675
1416,623
1417,675
1418,-177
1419,571
1420,425
1421,-75
1422,625
1423,675
1424,675
1425,-52
1426,298
1427,675
1428,546
1429,375
1430,523
1431,625
1432,400
1433,-225
1434,-4
1435,625
1436,673
1437,475
1438,675
1439,350
1440,575
1441,671
1442,675
1443,675
1444,575
1445,525
1446,-75
1447,675
1448,350
1449,98
1450,625
1451,675
1452,-77
1453,675
1454,625
1455,625
1456,675
1457,675
1458,625
1459,-77
1460,675
1461,473
1462,675
1463,673
1464,-75
1465,675
1466,523
1467,625
1468,671
1469,625
1470,571
1471,675
1472,-75
1473,-125
1474,625
1475,-75
1476,625
1477,675
1478,525
1479,-77
1480,625
1481,548
1482,673
1483,375
1484,575
1485,400
1486,-77
1487,675
1488,425
1489,575
1490,-200
1491,675
1492,-125
1493,675
1494,-27
1495,625
1496,675
1497,-125
1498,673
1499,675
1500,275
1501,575
1502,525
1503,-75
1504,-75
1505,675
1506,-75
1507,625
1508,671
1509,275
1510,-275
1511,-175
1512,525
1513,-77
1514,-125
1515,-127
1516,675
1517,575
1518,400
1519,475
1520,-75
1521,473
1522,623
1523,673
1524,400
1525,375
1526,623
1527,575
1528,290
1529,675
1530,375
1531,250
1532,550
1533,-25
1534,375
1535,550
1536,625
1537,323
1538,398
1539,-25
1540,623
1541,475
1542,675
1543,250
1544,675
1545,375
1546,625
1547,675
1548,550
1549,350
1550,-75
1551,375
1552,673
1553,675
1554,-25
1555,198
1556,425
1557,625
1558,625
1559,-125
1560,575
1561,675
1562,625
1563,400
1564,675
1565,675
1566,-75
1567,625
1568,-125
1569,675
1570,675
1571,675
1572,-75
1573,-75
1574,498
1575,675
1576,675
1577,-27
1578,573
1579,525
1580,300
1581,523
1582,575
1583,575
1584,625
1585,523
1586,675
1587,-75
1588,673
1589,525
1590,-300
1591,523
1592,-125
1593,623
1594,521
1595,425
1596,-125
1597,625
1598,375
1599,675
1600,348
1601,623
1602,675
1603,675
1604,-125
1605,671
1606,625
1607,623
1608,-75
1609,600
1610,675
1611,-175
1612,569
1613,625
1614,525
1615,573
1616,675
1617,-77
1618,575
1619,-79
1620,573
1621,-33
1622,573
1623,675
1624,575
1625,96
1626,675
1627,675
1628,525
1629,673
1630,625
1631,675
1632,675
1633,-77
1634,675
1635,548
1636,675
1637,425
1638,623
1639,671
1640,317
1641,400
1642,573
1643,425
1644,625
1645,623
1646,673
1647,575
1648,675
1649,673
1650,523
1651,475
1652,625
1653,-127
1654,623
1655,571
1656,575
1657,475
1658,400
1659,671
1660,571
1661,0
1662,498
1663,-129
1664,425
1665,546
1666,523
1667,525
1668,675
1669,300
1670,475
1671,546
1672,525
1673,-129
1674,675
1675,575
1676,525
1677,400
1678,675
1679,523
1680,575
1681,525
1682,673
1683,275
1684,-25
1685,675
1686,-77
1687,673
1688,425
1689,-25
1690,675
1691,398
1692,675
1693,673
1694,425
1695,469
1696,675
1697,625
1698,675
1699,-27
1700,625
1701,-27
1702,623
1703,-125
1704,673
1705,625
1706,675
1707,-177
1708,675
1709,675
1710,550
1711,350
1712,575
1713,-25
1714,675
1715,675
1716,675
1717,673
1718,575
1719,-75
1720,675
1721,523
1722,398
1723,-27
1724,673
1725,575
1726,575
1727,573
1728,-125
1729,675
1730,675
1731,-29
1732,625
1733,-77
1734,-25
1735,675
1736,675
1737,425
1738,675
1739,675
1740,675
1741,-100
1742,-75
1743,623
1744,625
1745,473
1746,675
1747,675
1748,575
1749,675
1750,450
1751,675
1752,675
1753,621
1754,523
1755,375
1756,575
1757,675
1758,-127
1759,-75
1760,673
1761,625
1762,675
1763,575
1764,-125
1765,675
1766,-77
1767,671
1768,671
1769,-31
1770,673
1771,471
1772,-50
1773,675
1774,300
1775,675
1776,625
1777,675
1778,673
1779,425
1780,-125
1781,-27
1782,525
1783,625
1784,575
1785,-125
1786,675
1787,675
1788,625
1789,425
1790,473
1791,675
1792,-27
1793,673
1794,675
1795,675
1796,300
1797,575
1798,675
1799,675
1800,523
1801,-202
1802,675
1803,373
1804,-29
1805,573
1806,625
1807,625
1808,673
1809,519
1810,423
1811,675
1812,625
1813,-77
1814,523
1815,450
1816,625
1817,625
1818,625
1819,-127
1820,625
1821,675
1822,675
1823,675
1824,625
1825,625
1826,500
1827,675
1828,575
1829,-25
1830,675
1831,525
1832,625
1833,500
1834,-125
1835,398
1836,625
1837,396
1838,348
1839,-175
1840,675
1841,400
1842,-175
1843,675
1844,-175
1845,671
1846,673
1847,623
1848,625
1849,625
1850,-75
1851,575
1852,623
1853,0
1854,625
1855,673
1856,623
1857,675
1858,625
1859,-127
1860,475
1861,-125
1862,-125
1863,525
1864,-125
1865,623
1866,675
1867,623
1868,-75
1869,625
1870,675
1871,625
1872,171
1873,675
1874,-75
1875,625
1876,675
1877,325
1878,550
1879,625
1880,275
1881,675
1882,-125
1883,400
1884,625
1885,475
1886,625
1887,575
1888,425
1889,673
1890,-127
1891,675
1892,417
1893,675
1894,575
1895,675
1896,675
1897,675
1898,-127
1899,675
1900,-27
1901,-125
1902,675
1903,-75
1904,675
1905,675
1906,348
1907,523
1908,625
1909,625
1910,625
1911,625
1912,675
1913,673
1914,546
1915,-25
1916,575
1917,498
1918,575
1919,675
1920,471
1921,671
1922,-25
1923,625
1924,625
1925,675
1926,-125
1927,623
1928,525
1929,675
1930,550
1931,675
1932,675
1933,575
1934,521
1935,675
1936,275
1937,675
1938,-125
1939,-127
1940,675
1941,625
1942,-127
1943,625
1944,675
1945,625
1946,571
1947,675
1948,625
1949,675
1950,671
1951,425
1952,573
1953,623
1954,-125
1955,625
1956,675
1957,675
1958,548
1959,675
1960,423
1961,623
1962,675
1963,625
1964,-77
1965,675
1966,625
1967,625
1968,673
1969,473
1970,673
1971,-125
1972,550
1973,675
1974,675
1975,675
1976,450
1977,675
1978,-202
1979,525
1980,-75
1981,673
1982,525
1983,625
1984,673
1985,521
1986,450
1987,625
1988,675
1989,550
1990,675
1991,675
1992,623
1993,-125
1994,-127
1995,673
1996,675
1997,525
1998,523
1999,425
2000,675
2001,-129
2002,521
2003,623
2004,400
2005,573
2006,300
2007,573
2008,521
2009,675
2010,548
2011,625
2012,675
2013,-175
2014,669
2015,-127
2016,-25
2017,625
2018,575
2019,675
2020,625
2021,625
2022,575
2023,-52
2024,625
2025,673
2026,350
2027,525
2028,425
2029,298
2030,675
2031,675
2032,-125
2033,575
2034,-127
2035,523
2036,675
2037,-125
2038,450
2039,575
2040,498
2041,625
2042,525
2043,675
2044,-29
2045,623
2046,-25
2047,450
2048,675
2049,-77
2050,625
2051,575
2052,-127
2053,623
2054,-75
2055,671
2056,675
2057,-27
2058,575
2059,575
2060,571
2061,625
2062,-127
2063,675
2064,675
2065,623
2066,675
2067,675
2068,523
2069,675
2070,673
2071,673
2072,625
2073,-127
2074,573
2075,244
2076,625
2077,675
2078,-125
2079,625
2080,625
2081,675
2082,446
2083,625
2084,625
2085,375
2086,621
2087,525
2088,273
2089,625
2090,671
2091,575
2092,675
2093,575
2094,-25
2095,675
2096,375
2097,450
2098,-25
2099,625
2100,-125
2101,525
2102,675
2103,423
2104,625
2105,298
2106,675
2107,675
2108,675
2109,-33
2110,675
2111,675
2112,-127
2113,675
2114,550
2115,348
2116,569
2117,625
2118,671
2119,-52
2120,625
2121,519
2122,675
2123,675
2124,598
2125,675
2126,675
2127,675
2128,623
2129,-125
2130,575
2131,625
2132,675
2133,625
2134,623
2135,-75
2136,550
2137,623
2138,625
2139,623
2140,-177
2141,-125
2142,500
2143,498
2144,-31
2145,625
2146,673
2147,425
2148,448
2149,675
2150,575
2151,523
2152,475
2153,675
2154,400
2155,673
2156,225
2157,675
2158,573
2159,521
2160,675
2161,625
2162,-75
2163,-125
2164,675
2165,400
2166,675
2167,575
2168,675
2169,675
2170,-125
2171,675
2172,400
2173,675
2174,200
2175,575
2176,-200
2177,675
2178,675
2179,-75
2180,350
2181,675
2182,673
2183,475
2184,-75
2185,625
2186,575
2187,625
2188,225
2189,623
2190,675
2191,148
2192,575
2193,675
2194,675
2195,675
2196,275
2197,-75
2198,348
2199,673
2200,623
2201,348
2202,673
2203,-175
2204,675
2205,573
2206,625
2207,-25
2208,575
2209,625
2210,625
2211,-179
2212,273
2213,673
2214,575
2215,375
2216,-79
2217,625
2218,325
2219,675
2220,571
2221,621
2222,625
2223,-25
2224,675
2225,625
2226,625
2227,675
2228,-225
2229,-75
2230,523
2231,675
2232,225
2233,571
2234,-75
2235,-125
2236,375
2237,673
2238,550
2239,625
2240,675
2241,548
2242,673
2243,673
2244,-75
2245,500
2246,550
2247,348
2248,523
2249,623
2250,675
2251,473
2252,-125
2253,548
2254,625
2255,675
2256,675
2257,-127
2258,623
2259,571
2260,-127
2261,-127
2262,675
2263,-25
2264,575
2265,575
2266,525
